class_name,image_1,image_2,phash_distance
Soybean___healthy,train\Soybean___healthy\760ac536-6705-47e6-a21c-b7c69868092c___RS_HL 4279.JPG,val\Soybean___healthy\a5dc2d7d-2819-41e3-914a-2a05df01ab37___RS_HL 4568.JPG,4
Soybean___healthy,train\Soybean___healthy\769a9b40-57e7-4df6-976e-1d278559844f___RS_HL 4958.JPG,train\Soybean___healthy\7cc4e8b3-a174-4b3a-b461-8e15c306e5cf___RS_HL 2734.JPG,2
Soybean___healthy,train\Soybean___healthy\769a9b40-57e7-4df6-976e-1d278559844f___RS_HL 4958.JPG,train\Soybean___healthy\f66edfd0-3a2d-4b10-9a64-c9f464bd989e___RS_HL 5329.JPG,4
Soybean___healthy,train\Soybean___healthy\76e5a39e-1f60-4169-a407-94c1e43a3d0a___RS_HL 6638.JPG,train\Soybean___healthy\8c262ffd-c816-49dd-be4c-6aa3de02485b___RS_HL 6636.JPG,2
Soybean___healthy,train\Soybean___healthy\7702ce9b-81f9-4ece-ba58-af88e1d3b3fe___RS_HL 4715.JPG,train\Soybean___healthy\fd858fcf-a5fe-42ed-be4c-af103d8c7e22___RS_HL 3919.JPG,4
Soybean___healthy,train\Soybean___healthy\774e7a9f-b384-48ff-a642-9e9b7bcc98f8___RS_HL 5070.JPG,train\Soybean___healthy\c734a02e-694c-4f03-b268-2611d73cee33___RS_HL 5186.JPG,4
Soybean___healthy,train\Soybean___healthy\774e7a9f-b384-48ff-a642-9e9b7bcc98f8___RS_HL 5070.JPG,val\Soybean___healthy\0d95ffb5-68ae-437c-8971-4b3c3c6b6e21___RS_HL 4059.JPG,4
Soybean___healthy,train\Soybean___healthy\774e7a9f-b384-48ff-a642-9e9b7bcc98f8___RS_HL 5070.JPG,val\Soybean___healthy\fff606e6-7949-44cf-90d3-9507d2a97cfe___RS_HL 4083.JPG,4
Soybean___healthy,train\Soybean___healthy\7760e915-a52e-41a7-8e7c-23bd1935ef16___RS_HL 6649.JPG,train\Soybean___healthy\7f6f8b53-656d-4a35-bce9-9372f1274598___RS_HL 6647.JPG,4
Soybean___healthy,train\Soybean___healthy\778831a8-1955-4e68-a7ea-fb98f42f2410___RS_HL 4767.JPG,train\Soybean___healthy\9b0e90ff-549b-4a4e-99af-f2b0319408db___RS_HL 3628.JPG,4
Soybean___healthy,train\Soybean___healthy\778831a8-1955-4e68-a7ea-fb98f42f2410___RS_HL 4767.JPG,train\Soybean___healthy\d41726df-07b2-4588-b384-a855ea15ed83___RS_HL 3918.JPG,4
Soybean___healthy,train\Soybean___healthy\779e834c-7c2e-4815-b8d4-55ff2889c395___RS_HL 5283.JPG,val\Soybean___healthy\1ba63a9d-673b-47f1-8440-a03fa8bd2332___RS_HL 4501.JPG,4
Soybean___healthy,train\Soybean___healthy\779e834c-7c2e-4815-b8d4-55ff2889c395___RS_HL 5283.JPG,val\Soybean___healthy\c3b0b862-94be-4e41-b018-103ebd22e1c9___RS_HL 5064.JPG,4
Soybean___healthy,train\Soybean___healthy\78124c72-a0de-4449-b0ce-33f94bc523b1___RS_HL 6707.JPG,train\Soybean___healthy\9cdee5aa-2ed5-4637-a331-be99826283b9___RS_HL 6698.JPG,4
Soybean___healthy,train\Soybean___healthy\7854a7c5-ff2b-489a-ba7b-aa3fc253b63d___RS_HL 3807.JPG,train\Soybean___healthy\db8fc0e0-eeae-4cba-942c-6de6e3e5a134___RS_HL 5556 1.JPG,4
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,4
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\9aa57fb1-88fc-407b-a655-0a5601e35404___RS_HL 5697 1.JPG,4
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\b09ab269-e19c-4f53-80fe-ee7552d13a61___RS_HL 5502.JPG,4
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\b23bc2ab-d7f6-47dc-a0d4-03beaa7cb1a7___RS_HL 4226.JPG,2
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\ba07dce8-e521-4670-ad69-119e835010fe___RS_HL 6206.JPG,4
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\ccc39144-2922-40ab-9b8c-2af9f4e9e836___RS_HL 4622.JPG,4
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\d82310dd-286f-4980-b432-1468bdb71013___RS_HL 5579 1.JPG,4
Soybean___healthy,train\Soybean___healthy\78742856-a34f-4279-ba6f-aab9f395a73f___RS_HL 5671 1.JPG,train\Soybean___healthy\f84a4ac8-730b-40f2-b796-3fbf5d464ccb___RS_HL 3458.JPG,4
Soybean___healthy,train\Soybean___healthy\789b51b7-b797-4e43-b8b1-30876a96f435___RS_HL 6341.JPG,train\Soybean___healthy\9c40fa63-b98c-4fec-9edc-02fb4e99ef38___RS_HL 6342.JPG,2
Soybean___healthy,train\Soybean___healthy\79a83cc2-ad33-403b-9dc7-7f9757abf288___RS_HL 3604.JPG,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,2
Soybean___healthy,train\Soybean___healthy\79cce201-bba4-4a09-81e7-d6b4070c934e___RS_HL 4674.JPG,val\Soybean___healthy\0f51e99c-4383-4ad4-a366-85b5e1be7248___RS_HL 3723.JPG,4
Soybean___healthy,train\Soybean___healthy\7a559086-eb92-4b12-bcb7-1db42375143d___RS_HL 5402.JPG,train\Soybean___healthy\9b1e612f-1a8b-4101-86d7-82cd24d2f535___RS_HL 6295.JPG,4
Soybean___healthy,train\Soybean___healthy\7adac6f5-49f5-4cda-8425-e15d7d821b88___RS_HL 4395.JPG,train\Soybean___healthy\a7711242-c374-4156-a8ba-d1ad73d38f8e___RS_HL 3713.JPG,4
Soybean___healthy,train\Soybean___healthy\7b64faa5-f959-4121-9f7e-3b541ac56814___RS_HL 5404.JPG,train\Soybean___healthy\bd6b281b-11a7-4a04-91b8-aecf20b07fb9___RS_HL 7362.JPG,4
Soybean___healthy,train\Soybean___healthy\7bda9cfd-61be-466e-b38f-f0d52f1658ad___RS_HL 6034.JPG,val\Soybean___healthy\ec19cdd9-d9a4-46bf-994d-fc5e609a0e84___RS_HL 6036.JPG,4
Soybean___healthy,train\Soybean___healthy\7bf4e930-96fe-485c-b60d-205a24bb022d___RS_HL 5382.JPG,train\Soybean___healthy\f4fd0042-6947-4a0d-b652-935b59b07b1f___RS_HL 4675.JPG,4
Soybean___healthy,train\Soybean___healthy\7bfe5a47-116a-420f-8424-63e4e97e0d0f___RS_HL 6599.JPG,train\Soybean___healthy\f07d4c33-326c-4b7f-b566-70907da5f492___RS_HL 6600.JPG,4
Soybean___healthy,train\Soybean___healthy\7c098475-8bec-4582-876b-c44945629b6d___RS_HL 5184.JPG,train\Soybean___healthy\7ca2e5e5-92d1-4692-a9d7-924a3791ed61___RS_HL 3452.JPG,4
Soybean___healthy,train\Soybean___healthy\7c098475-8bec-4582-876b-c44945629b6d___RS_HL 5184.JPG,train\Soybean___healthy\c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,4
Soybean___healthy,train\Soybean___healthy\7c098475-8bec-4582-876b-c44945629b6d___RS_HL 5184.JPG,train\Soybean___healthy\cf618584-36d1-4c0b-86e7-6488da883d50___RS_HL 3475.JPG,4
Soybean___healthy,train\Soybean___healthy\7c098475-8bec-4582-876b-c44945629b6d___RS_HL 5184.JPG,val\Soybean___healthy\ba7af1cf-c424-4e43-8611-c70b0c057ce0___RS_HL 4074.JPG,4
Soybean___healthy,train\Soybean___healthy\7c19f25e-5943-4f43-9e1f-ea5c3c9392d9___RS_HL 5349.JPG,train\Soybean___healthy\840e8048-75f2-4052-95e6-c3ea28bf92f0___RS_HL 3851.JPG,4
Soybean___healthy,train\Soybean___healthy\7c243bed-020a-472b-b1f6-6ba89f52ef99___RS_HL 4246.JPG,val\Soybean___healthy\cb9db845-5c66-4ace-a165-35e7e10ed2a7___RS_HL 5233.JPG,4
Soybean___healthy,train\Soybean___healthy\7ca2e5e5-92d1-4692-a9d7-924a3791ed61___RS_HL 3452.JPG,train\Soybean___healthy\a7aa7f74-407f-44e3-864b-7db088ebb094___RS_HL 5023.JPG,4
Soybean___healthy,train\Soybean___healthy\7ca2e5e5-92d1-4692-a9d7-924a3791ed61___RS_HL 3452.JPG,train\Soybean___healthy\b844568d-8ed2-41fd-a3e9-f23637487a6b___RS_HL 3125.JPG,4
Soybean___healthy,train\Soybean___healthy\7ca2e5e5-92d1-4692-a9d7-924a3791ed61___RS_HL 3452.JPG,train\Soybean___healthy\ecaa6e95-2748-4b58-bd8c-6c33a7639366___RS_HL 4499.JPG,4
Soybean___healthy,train\Soybean___healthy\7ca2e5e5-92d1-4692-a9d7-924a3791ed61___RS_HL 3452.JPG,val\Soybean___healthy\a39f174d-6ff4-4dc4-a1fb-9c4ee0e7a92b___RS_HL 5389.JPG,2
Soybean___healthy,train\Soybean___healthy\7ca2e5e5-92d1-4692-a9d7-924a3791ed61___RS_HL 3452.JPG,val\Soybean___healthy\ba7af1cf-c424-4e43-8611-c70b0c057ce0___RS_HL 4074.JPG,4
Soybean___healthy,train\Soybean___healthy\7cc4e8b3-a174-4b3a-b461-8e15c306e5cf___RS_HL 2734.JPG,val\Soybean___healthy\8a9075ee-ed68-48a9-9b09-223fcd0c0b13___RS_HL 4453.JPG,4
Soybean___healthy,train\Soybean___healthy\7d608768-bebf-485c-8123-6b221aa5c2fb___RS_HL 5844.JPG,val\Soybean___healthy\04bc7e4f-8fea-40cd-a4d3-4c83c823c526___RS_HL 6072.JPG,4
Soybean___healthy,train\Soybean___healthy\7d608768-bebf-485c-8123-6b221aa5c2fb___RS_HL 5844.JPG,val\Soybean___healthy\aa96ebc3-9511-406f-9813-385a002dfba7___RS_HL 5679.JPG,4
Soybean___healthy,train\Soybean___healthy\7d990733-3277-4d24-809d-244dfef39f3d___RS_HL 3115.JPG,train\Soybean___healthy\fa38d240-b439-4fc5-9e19-10df684897c5___RS_HL 5102.JPG,4
Soybean___healthy,train\Soybean___healthy\7d990733-3277-4d24-809d-244dfef39f3d___RS_HL 3115.JPG,train\Soybean___healthy\fe7c74c4-5794-489f-ba63-cc8cf9e55d72___RS_HL 4436.JPG,4
Soybean___healthy,train\Soybean___healthy\7df90201-f50b-434c-b474-bf3320075420___RS_HL 6706.JPG,train\Soybean___healthy\f43716bd-636f-4f02-b5b8-7b94f26822cb___RS_HL 5084.JPG,4
Soybean___healthy,train\Soybean___healthy\7e04c82b-7ed9-420d-8dee-9215751db2a1___RS_HL 4824.JPG,val\Soybean___healthy\e9c46009-365d-4b82-8254-f31aaa6af0e7___RS_HL 5086.JPG,4
Soybean___healthy,train\Soybean___healthy\7e3d7992-e944-4955-a240-467bbc9404c5___RS_HL 5361.JPG,train\Soybean___healthy\bae32d39-98e3-4359-90ed-6f7acbc185d5___RS_HL 3047.JPG,4
Soybean___healthy,train\Soybean___healthy\7e5af35a-ba68-4a98-a74a-fb70dcda640e___RS_HL 5651 1.JPG,train\Soybean___healthy\d8634477-baca-4b5b-8d79-dd673e49c2f6___RS_HL 5462.JPG,4
Soybean___healthy,train\Soybean___healthy\7f55e60d-8539-44b1-81fa-1e61763d9ab0___RS_HL 4567.JPG,train\Soybean___healthy\93def263-06bf-404d-bdc6-2f4f4965067e___RS_HL 4365.JPG,4
Soybean___healthy,train\Soybean___healthy\7f6f8b53-656d-4a35-bce9-9372f1274598___RS_HL 6647.JPG,val\Soybean___healthy\aa96ebc3-9511-406f-9813-385a002dfba7___RS_HL 5679.JPG,4
Soybean___healthy,train\Soybean___healthy\7fe99f3e-79cd-417c-8e66-7e5aad5f420e___RS_HL 6268.JPG,train\Soybean___healthy\a853bc5c-405d-4dbf-b109-e1eef08ba983___RS_HL 6964.JPG,4
Soybean___healthy,train\Soybean___healthy\7fe99f3e-79cd-417c-8e66-7e5aad5f420e___RS_HL 6268.JPG,train\Soybean___healthy\d6bc2d7c-4c6a-4335-a1ba-2fa6bde68a51___RS_HL 5948.JPG,4
Soybean___healthy,train\Soybean___healthy\7fe99f3e-79cd-417c-8e66-7e5aad5f420e___RS_HL 6268.JPG,train\Soybean___healthy\df6b4dc4-bf3a-44ae-96a2-0137eec1b907___RS_HL 7073.JPG,4
Soybean___healthy,train\Soybean___healthy\802dcff5-c90d-4f14-925e-5d7abec31d9c___RS_HL 4916.JPG,train\Soybean___healthy\d6498a4d-1725-4a1b-b327-5e89fa566b94___RS_HL 5637 1.JPG,4
Soybean___healthy,train\Soybean___healthy\802f93ba-1a07-457f-a118-19b5450f81f3___RS_HL 4817.JPG,train\Soybean___healthy\b9c99b24-2427-495d-b3b4-6c398a514cee___RS_HL 4753.JPG,4
Soybean___healthy,train\Soybean___healthy\81b414a0-bf21-4a1a-86b4-1aed66212740___RS_HL 5006.JPG,train\Soybean___healthy\9cbdadf8-57a6-45e9-977e-f6f124260297___RS_HL 4547.JPG,4
Soybean___healthy,train\Soybean___healthy\81b414a0-bf21-4a1a-86b4-1aed66212740___RS_HL 5006.JPG,train\Soybean___healthy\e6dfa315-08c3-4c1b-acf9-fb0d0559c58e___RS_HL 4200.JPG,4
Soybean___healthy,train\Soybean___healthy\81b414a0-bf21-4a1a-86b4-1aed66212740___RS_HL 5006.JPG,val\Soybean___healthy\a19c094b-6696-4bb5-8169-783fdaf3fa8e___RS_HL 4478.JPG,4
Soybean___healthy,train\Soybean___healthy\8246ed25-470a-444a-baf8-31965822556b___RS_HL 5653.JPG,train\Soybean___healthy\af9bfdcc-70a3-49c5-a493-741299638380___RS_HL 5654.JPG,4
Soybean___healthy,train\Soybean___healthy\8301ef4a-4e67-44db-84a6-50147c7498eb___RS_HL 2887.JPG,val\Soybean___healthy\8a9075ee-ed68-48a9-9b09-223fcd0c0b13___RS_HL 4453.JPG,4
Soybean___healthy,train\Soybean___healthy\8302f802-cee2-4e90-a54f-91b781656e03___RS_HL 6407.JPG,train\Soybean___healthy\bc1462a9-c2e3-44d1-8c3d-f2d9edb3ba53___RS_HL 6683.JPG,4
Soybean___healthy,train\Soybean___healthy\83df65e0-72d2-4d4a-9d7d-056dcb8a22aa___RS_HL 6709.JPG,train\Soybean___healthy\ed1c954a-2d5f-42aa-bdc3-a644184a326e___RS_HL 6321.JPG,4
Soybean___healthy,train\Soybean___healthy\83df65e0-72d2-4d4a-9d7d-056dcb8a22aa___RS_HL 6709.JPG,train\Soybean___healthy\f21f5422-6f59-4a2a-b385-b88646b64635___RS_HL 6708.JPG,4
Soybean___healthy,train\Soybean___healthy\840e8048-75f2-4052-95e6-c3ea28bf92f0___RS_HL 3851.JPG,train\Soybean___healthy\9b0e90ff-549b-4a4e-99af-f2b0319408db___RS_HL 3628.JPG,4
Soybean___healthy,train\Soybean___healthy\842b41f5-ae0c-4f52-a686-a26d7bb94849___RS_HL 5565 1.JPG,train\Soybean___healthy\a7da66ee-5bb5-4227-a962-61f6bd913005___RS_HL 3771.JPG,4
Soybean___healthy,train\Soybean___healthy\86408366-c846-4f1b-8088-21b9fe7ef69f___RS_HL 3908.JPG,train\Soybean___healthy\c162ce9e-ec88-4728-b07c-319f5565fdd1___RS_HL 4842.JPG,4
Soybean___healthy,train\Soybean___healthy\86408366-c846-4f1b-8088-21b9fe7ef69f___RS_HL 3908.JPG,train\Soybean___healthy\e0f9d06d-375d-4bb0-aec5-f25c2c2505b7___RS_HL 4766.JPG,4
Soybean___healthy,train\Soybean___healthy\8697d736-f4c7-420d-a8de-8230c217b901___RS_HL 6947.JPG,val\Soybean___healthy\42082722-38c1-4ee6-b60c-8259452b0c45___RS_HL 6949.JPG,4
Soybean___healthy,train\Soybean___healthy\8709eeaf-2d9f-413b-a40f-ca5ed88e2b74___RS_HL 4997.JPG,train\Soybean___healthy\b7174c7a-1316-4850-92b5-a55fc8cd84bb___RS_HL 3670.JPG,4
Soybean___healthy,train\Soybean___healthy\880597df-c176-4521-a046-43f5afb99ea0___RS_HL 3838.JPG,val\Soybean___healthy\cf9ea9fa-b6c6-412a-9b65-eac52390b5ce___RS_HL 4612.JPG,4
Soybean___healthy,train\Soybean___healthy\8807e5ea-3854-4f19-bfa3-99b83f0d7a0f___RS_HL 5035.JPG,train\Soybean___healthy\b71c6688-52cd-4b2c-b3df-3fa35c3fcbdb___RS_HL 5282.JPG,4
Soybean___healthy,train\Soybean___healthy\881f9aa0-f506-447a-b13d-de55d06d042e___RS_HL 4749.JPG,train\Soybean___healthy\97eb9c15-be05-45f5-94bd-97d5673c906a___RS_HL 7228.JPG,4
Soybean___healthy,train\Soybean___healthy\881f9aa0-f506-447a-b13d-de55d06d042e___RS_HL 4749.JPG,train\Soybean___healthy\b7e1aa10-0274-4d70-9d6b-9f993b727192___RS_HL 5395.JPG,4
Soybean___healthy,train\Soybean___healthy\888e439a-f383-4b9f-9e4c-4e5ce9f54283___RS_HL 3609.JPG,train\Soybean___healthy\c132a970-158f-4077-9ec3-a92c8878ad43___RS_HL 3664.JPG,4
Soybean___healthy,train\Soybean___healthy\888e439a-f383-4b9f-9e4c-4e5ce9f54283___RS_HL 3609.JPG,val\Soybean___healthy\8a9075ee-ed68-48a9-9b09-223fcd0c0b13___RS_HL 4453.JPG,4
Soybean___healthy,train\Soybean___healthy\88bce59b-21d3-4c34-95f9-4f29ee574dc3___RS_HL 2693.JPG,val\Soybean___healthy\171ad2bd-ea4c-424c-acc4-643465a4d7cd___RS_HL 4995.JPG,4
Soybean___healthy,train\Soybean___healthy\88cc7d32-1afd-407b-adfa-9a6af90a5130___RS_HL 3525.JPG,train\Soybean___healthy\fae54d78-acec-407e-99ff-4f54a175fd6b___RS_HL 4938.JPG,4
Soybean___healthy,train\Soybean___healthy\88de1f9e-f78a-4655-845b-428f5689db7f___RS_HL 5353.JPG,val\Soybean___healthy\c3498c7b-6fd4-46c3-91c6-efebebf326e1___RS_HL 4886.JPG,4
Soybean___healthy,train\Soybean___healthy\88e453de-57a7-4fd6-bfd8-65e09384b4e5___RS_HL 3650.JPG,train\Soybean___healthy\c734a02e-694c-4f03-b268-2611d73cee33___RS_HL 5186.JPG,4
Soybean___healthy,train\Soybean___healthy\88e453de-57a7-4fd6-bfd8-65e09384b4e5___RS_HL 3650.JPG,val\Soybean___healthy\fff606e6-7949-44cf-90d3-9507d2a97cfe___RS_HL 4083.JPG,4
Soybean___healthy,train\Soybean___healthy\8930b079-d921-4a3f-b174-514f754df6e5___RS_HL 4325.JPG,train\Soybean___healthy\8c831001-412b-43a9-963c-b613a0447447___RS_HL 3865.JPG,4
Soybean___healthy,train\Soybean___healthy\8930b079-d921-4a3f-b174-514f754df6e5___RS_HL 4325.JPG,train\Soybean___healthy\e8e92d6f-0840-468f-a2af-d5fd89daa945___RS_HL 4611.JPG,4
Soybean___healthy,train\Soybean___healthy\89668bf2-b5ff-4b14-9f77-25928240be1a___RS_HL 3070.JPG,train\Soybean___healthy\9517b201-9852-4456-a2af-ad45944d45cf___RS_HL 3777.JPG,4
Soybean___healthy,train\Soybean___healthy\89ba2d1f-0264-4416-a9d7-2e1ad8182bc3___RS_HL 2835.JPG,train\Soybean___healthy\a120db53-30b2-4e03-98fb-653f9cdea119___RS_HL 5633 1.JPG,4
Soybean___healthy,train\Soybean___healthy\89d6848c-4bd8-425a-9988-2b076f596093___RS_HL 3835.JPG,train\Soybean___healthy\bc43ac1e-c679-42bc-90c7-b1374b73775a___RS_HL 3666.JPG,4
Soybean___healthy,train\Soybean___healthy\8a97850d-1861-4a69-9f44-5a53c3dea596___RS_HL 6132.JPG,train\Soybean___healthy\910ad222-33ca-4128-aaa0-7161653e5732___RS_HL 3054.JPG,4
Soybean___healthy,train\Soybean___healthy\8a97850d-1861-4a69-9f44-5a53c3dea596___RS_HL 6132.JPG,train\Soybean___healthy\b09ab269-e19c-4f53-80fe-ee7552d13a61___RS_HL 5502.JPG,4
Soybean___healthy,train\Soybean___healthy\8a97850d-1861-4a69-9f44-5a53c3dea596___RS_HL 6132.JPG,train\Soybean___healthy\b8be4887-50a7-4d7d-bed7-97c1912d9d8c___RS_HL 5069.JPG,4
Soybean___healthy,train\Soybean___healthy\8a97850d-1861-4a69-9f44-5a53c3dea596___RS_HL 6132.JPG,train\Soybean___healthy\cd5fbde6-c830-4cb6-a90a-761bf6520013___RS_HL 5612 1.JPG,4
Soybean___healthy,train\Soybean___healthy\8add68a5-965e-45b1-85d3-0baf4e9e4e74___RS_HL 2899.JPG,train\Soybean___healthy\a8e49f7b-fd02-4620-a80d-035b239f811e___RS_HL 4663.JPG,4
Soybean___healthy,train\Soybean___healthy\8add68a5-965e-45b1-85d3-0baf4e9e4e74___RS_HL 2899.JPG,train\Soybean___healthy\b25561af-8ae8-49a6-ac2a-f6c1729b3638___RS_HL 4582.JPG,4
Soybean___healthy,train\Soybean___healthy\8bcdda51-7288-4e0f-a207-ea6587d2ca16___RS_HL 4746.JPG,train\Soybean___healthy\b86d7257-5705-432b-951d-56a0c43f87a0___RS_HL 4973.JPG,4
Soybean___healthy,train\Soybean___healthy\8c32c2a4-73b9-4b32-a514-e06a12f7dfe1___RS_HL 6299.JPG,train\Soybean___healthy\e27346d4-b54b-412e-9d1d-d40d0672ef91___RS_HL 5946.JPG,4
Soybean___healthy,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,train\Soybean___healthy\98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4
Soybean___healthy,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,train\Soybean___healthy\b23bc2ab-d7f6-47dc-a0d4-03beaa7cb1a7___RS_HL 4226.JPG,4
Soybean___healthy,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,train\Soybean___healthy\eb6d0eee-eea7-45ea-9855-1282cdd263e3___RS_HL 3819.JPG,4
Soybean___healthy,train\Soybean___healthy\8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,val\Soybean___healthy\3e43261a-8265-4e65-a2dd-feda13a307fe___RS_HL 4448.JPG,4
Soybean___healthy,train\Soybean___healthy\8c778a8f-30c1-458d-9b59-12481f87023c___RS_HL 4691.JPG,val\Soybean___healthy\0e26c0d3-9869-4e68-a285-c7c051a6a4ed___RS_HL 5559 1.JPG,4
Soybean___healthy,train\Soybean___healthy\8c778a8f-30c1-458d-9b59-12481f87023c___RS_HL 4691.JPG,val\Soybean___healthy\d368f087-3644-4c26-8837-2be13a3105e9___RS_HL 4500.JPG,4
Soybean___healthy,train\Soybean___healthy\8cf93314-47e2-4ea6-b161-03e12e957fe5___RS_HL 5601.JPG,train\Soybean___healthy\900dd919-0cd2-4fc8-98e7-d414bd1482f9___RS_HL 5604.JPG,2
Soybean___healthy,train\Soybean___healthy\8d1ba553-daa1-4568-9e4f-01fc303c4015___RS_HL 4617.JPG,train\Soybean___healthy\a2cc5487-faa8-4849-9e18-3c3bed7cf779___RS_HL 2962.JPG,4
Soybean___healthy,train\Soybean___healthy\8d1ba553-daa1-4568-9e4f-01fc303c4015___RS_HL 4617.JPG,val\Soybean___healthy\1ba63a9d-673b-47f1-8440-a03fa8bd2332___RS_HL 4501.JPG,4
Soybean___healthy,train\Soybean___healthy\8d1d02ae-5565-451b-8fce-fb922ad21eea___RS_HL 3355.JPG,train\Soybean___healthy\bac89c58-80d8-4b50-b263-7966ab9d90a0___RS_HL 4683.JPG,4
Soybean___healthy,train\Soybean___healthy\8dbe2747-b3a6-43ce-a7d3-353a202a2949___RS_HL 5943.JPG,train\Soybean___healthy\f9a54022-6065-43f6-8017-f178630158a7___RS_HL 5982.JPG,4
Soybean___healthy,train\Soybean___healthy\8dbe2747-b3a6-43ce-a7d3-353a202a2949___RS_HL 5943.JPG,val\Soybean___healthy\6f8693a0-9f00-4c8d-b57b-217dac181680___RS_HL 5860.JPG,4
Soybean___healthy,train\Soybean___healthy\8ddd3695-13df-4b8e-9319-87cb30f12372___RS_HL 4463.JPG,train\Soybean___healthy\a8da3165-bbd3-4f30-a1e3-a6c2ad168188___RS_HL 4234.JPG,4
Soybean___healthy,train\Soybean___healthy\8e68a593-9948-49d9-b8dd-005160fddd5c___RS_HL 6811.JPG,train\Soybean___healthy\adc5dd7c-cac5-47a9-9aec-db0d0cc7721f___RS_HL 6812.JPG,4
Soybean___healthy,train\Soybean___healthy\8e7209a0-c837-4b22-9e6a-fa46bc925bec___RS_HL 5730 1.JPG,train\Soybean___healthy\9898aa61-2804-4b30-a52c-bdf95cbdd013___RS_HL 4912.JPG,4
Soybean___healthy,train\Soybean___healthy\8e7209a0-c837-4b22-9e6a-fa46bc925bec___RS_HL 5730 1.JPG,train\Soybean___healthy\afa5ace9-4b20-4250-83f0-2b2a8bc8d2a8___RS_HL 4230.JPG,4
Soybean___healthy,train\Soybean___healthy\8f3d6483-25ab-40af-82c5-1ba4cfd78684___RS_HL 4694.JPG,val\Soybean___healthy\7310a63d-55f8-41f1-bba9-9bf3b0c2f447___RS_HL 4457.JPG,4
Soybean___healthy,train\Soybean___healthy\8fae852b-7284-43b7-a62b-abc61772d6f5___RS_HL 5468.JPG,train\Soybean___healthy\b7174c7a-1316-4850-92b5-a55fc8cd84bb___RS_HL 3670.JPG,4
Soybean___healthy,train\Soybean___healthy\8fce3359-1cb0-4b14-b4e2-7c1433b4f5da___RS_HL 3422.JPG,train\Soybean___healthy\b23bc2ab-d7f6-47dc-a0d4-03beaa7cb1a7___RS_HL 4226.JPG,4
Soybean___healthy,train\Soybean___healthy\8fce3359-1cb0-4b14-b4e2-7c1433b4f5da___RS_HL 3422.JPG,train\Soybean___healthy\ccc39144-2922-40ab-9b8c-2af9f4e9e836___RS_HL 4622.JPG,4
Soybean___healthy,train\Soybean___healthy\8fd25130-c307-4951-8ccb-33cb63c30cfc___RS_HL 6274.JPG,train\Soybean___healthy\e67b3438-c1bc-438d-aea3-10cf53b487bd___RS_HL 6273.JPG,4
Soybean___healthy,train\Soybean___healthy\90079800-1e58-4ffa-9dc3-10062656fd53___RS_HL 5569 1.JPG,train\Soybean___healthy\d4f02410-2c32-4c58-83dd-b3febe7446ad___RS_HL 5567 1.JPG,2
Soybean___healthy,train\Soybean___healthy\9050f7a9-e83a-44a3-abf7-24aee0ca737a___RS_HL 3388.JPG,train\Soybean___healthy\b23bc2ab-d7f6-47dc-a0d4-03beaa7cb1a7___RS_HL 4226.JPG,4
Soybean___healthy,train\Soybean___healthy\9050f7a9-e83a-44a3-abf7-24aee0ca737a___RS_HL 3388.JPG,train\Soybean___healthy\ccc39144-2922-40ab-9b8c-2af9f4e9e836___RS_HL 4622.JPG,4
Soybean___healthy,train\Soybean___healthy\90c417d5-6d8b-45c8-b145-d3973ff396fe___RS_HL 5920.JPG,train\Soybean___healthy\b3a0d3e7-bab0-4729-b3b5-58f3784ec924___RS_HL 5921.JPG,4
Soybean___healthy,train\Soybean___healthy\910ad222-33ca-4128-aaa0-7161653e5732___RS_HL 3054.JPG,train\Soybean___healthy\b09ab269-e19c-4f53-80fe-ee7552d13a61___RS_HL 5502.JPG,4
